no1_pred,no1_score,no10_pred,no10_score,no10_aug_pred,no10_aug_score,no11_pred,no11_score,no11_aug_pred,no11_aug_score,no12_pred,no12_score,no12_aug_pred,no12_aug_score,no13_pred,no13_score,no13_aug_pred,no13_aug_score,no14_pred,no14_score,no14_aug_pred,no14_aug_score,no15_pred,no15_score,no15_aug_pred,no15_aug_score,no16_pred,no16_score,no16_aug_pred,no16_aug_score,no17_pred,no17_score,no17_aug_pred,no17_aug_score,no18_pred,no18_score,no18_aug_pred,no18_aug_score,no19_pred,no19_score,no19_aug_pred,no19_aug_score,no1_aug_pred,no1_aug_score,no2_pred,no2_score,no20_pred,no20_score,no20_aug_pred,no20_aug_score,no21_pred,no21_score,no21_aug_pred,no21_aug_score,no22_pred,no22_score,no22_aug_pred,no22_aug_score,no23_pred,no23_score,no23_aug_pred,no23_aug_score,no24_pred,no24_score,no24_aug_pred,no24_aug_score,no25_pred,no25_score,no25_aug_pred,no25_aug_score,no2_aug_pred,no2_aug_score,no3_pred,no3_score,no3_aug_pred,no3_aug_score,no4_pred,no4_score,no4_aug_pred,no4_aug_score,no5_pred,no5_score,no5_aug_pred,no5_aug_score,no6_pred,no6_score,no6_aug_pred,no6_aug_score,no7_pred,no7_score,no7_aug_pred,no7_aug_score,no8_pred,no8_score,no8_aug_pred,no8_aug_score,no9_pred,no9_score,no9_aug_pred,no9_aug_score,reliable_pred,reliable_score,reliable_aug_pred,reliable_aug_score,total_pred,total_score,total_aug_pred,total_aug_score,y
0.8959796,2.0,0.7643807,2.0,0.9288777,2.0,0.85934347,2.0,0.8539178,2.0,0.710884,1.0,0.6926261,1.0,0.7015534,1.0,0.7553426,2.0,0.7064018,1.0,0.8988079,2.0,0.7917181,2.0,0.9181869,2.0,0.6915223,1.0,0.70516735,1.0,0.75349486,2.0,0.6467596,1.0,0.74265254,1.0,0.8324242,2.0,0.74647516,1.0,0.6794828,1.0,0.8851346,2.0,0.694164,1.0,0.6769932,1.0,0.8177098,2.0,0.81832945,2.0,0.8233504,2.0,0.6724255,1.0,0.7473282,1.0,0.7435406,1.0,0.7967821,2.0,0.81179804,2.0,0.8903934,2.0,0.9088202,2.0,0.9017132,2.0,0.7202102,1.0,0.8420452,2.0,0.8814714,2.0,0.78985894,2.0,0.77458066,2.0,0.6910983,1.0,0.6899558,1.0,0.7666357,2.0,0.82791024,2.0,0.7940165,2.0,0.71201056,1.0,0.7979069,2.0,0.7672421,2.0,0.8179023,2.0,0.8888539,2.0,0.7257363,1.0,0.74178046,1.0,0.7846432,2.0,0.79494566,2.0,2.0
0.8940231,1.0,0.7874393,1.0,0.9300741,1.0,0.86054057,1.0,0.8540182,1.0,0.7123078,1.0,0.6686422,1.0,0.7012914,1.0,0.74363697,1.0,0.6977981,1.0,0.90011626,1.0,0.82012284,1.0,0.9207922,1.0,0.7306551,1.0,0.704642,1.0,0.75785106,1.0,0.6274533,1.0,0.7453142,1.0,0.8135577,1.0,0.7484048,1.0,0.6925939,1.0,0.8507604,1.0,0.69335234,1.0,0.6733602,1.0,0.8076366,1.0,0.84364516,1.0,0.83517104,1.0,0.6088368,1.0,0.74590397,1.0,0.7414312,1.0,0.8005959,1.0,0.8028166,1.0,0.89463305,1.0,0.91442126,1.0,0.90149546,1.0,0.7211285,1.0,0.84729064,1.0,0.88472927,1.0,0.7867436,1.0,0.77414083,1.0,0.69588023,1.0,0.6891839,1.0,0.7951773,1.0,0.82695913,1.0,0.7892719,1.0,0.7451489,1.0,0.80291224,1.0,0.7670346,1.0,0.8204681,1.0,0.88002795,1.0,0.72634614,1.0,0.74168223,1.0,0.7846393,1.0,0.7854787,1.0,1.0
0.89213806,3.0,0.8110586,2.0,0.92726815,3.0,0.859937,3.0,0.8519608,3.0,0.71432745,2.0,0.68920434,2.0,0.7006986,2.0,0.7420825,2.0,0.6949623,2.0,0.89933825,3.0,0.8156692,2.0,0.9174671,3.0,0.7380255,2.0,0.7063892,2.0,0.76386875,2.0,0.6314529,2.0,0.7443421,2.0,0.82559925,2.0,0.74868923,2.0,0.7030581,2.0,0.83765256,3.0,0.6934601,2.0,0.67367554,2.0,0.79958373,2.0,0.84976506,3.0,0.8487943,3.0,0.61014795,2.0,0.7388999,2.0,0.7439023,2.0,0.79874355,2.0,0.7971931,2.0,0.8948057,3.0,0.912749,3.0,0.89204496,3.0,0.7194543,2.0,0.8459267,3.0,0.8726441,3.0,0.79179764,2.0,0.77058196,2.0,0.6965202,2.0,0.68847,2.0,0.789286,2.0,0.82783103,2.0,0.79536134,2.0,0.76327306,2.0,0.80491555,2.0,0.76185846,2.0,0.81980026,2.0,0.8848754,3.0,0.72885126,2.0,0.7410691,2.0,0.7850128,2.0,0.81167924,2.0,3.0
0.8961697,2.0,0.7622955,2.0,0.93107635,2.0,0.8589131,2.0,0.85433745,2.0,0.7096712,1.0,0.690553,1.0,0.70206034,1.0,0.75622165,2.0,0.7043823,1.0,0.8997874,2.0,0.814149,2.0,0.9235627,2.0,0.6991883,1.0,0.7033127,1.0,0.7563665,2.0,0.64026266,1.0,0.7427599,1.0,0.835111,2.0,0.7469638,1.0,0.68646836,1.0,0.8822271,2.0,0.69214237,1.0,0.67690873,1.0,0.81758803,2.0,0.82837534,2.0,0.83415693,2.0,0.663098,1.0,0.7533749,2.0,0.7392184,1.0,0.7946468,2.0,0.81214654,2.0,0.8890733,2.0,0.9100829,2.0,0.8991596,2.0,0.7219372,1.0,0.845271,2.0,0.8674097,2.0,0.7875905,2.0,0.77509874,2.0,0.6907683,1.0,0.6908867,1.0,0.7647508,2.0,0.8263105,2.0,0.79185563,2.0,0.70373887,1.0,0.7970584,2.0,0.7730251,2.0,0.81796616,2.0,0.89177537,2.0,0.7261458,1.0,0.7417304,1.0,0.7875108,2.0,0.8022113,2.0,2.0
0.89268893,2.0,0.79644597,2.0,0.92893785,2.0,0.8608359,2.0,0.85423535,2.0,0.7130505,1.0,0.6894496,1.0,0.7003053,1.0,0.7438483,1.0,0.69876075,1.0,0.900313,2.0,0.81238693,2.0,0.9093584,2.0,0.7403122,1.0,0.70639795,1.0,0.762228,2.0,0.6289109,1.0,0.744794,1.0,0.8118151,2.0,0.7482166,1.0,0.6937864,1.0,0.85236955,2.0,0.6917662,1.0,0.675263,1.0,0.8046487,2.0,0.84279543,2.0,0.8371615,2.0,0.6139876,1.0,0.7420988,1.0,0.74208593,1.0,0.7967688,2.0,0.8025397,2.0,0.8936997,2.0,0.91355133,2.0,0.8934209,2.0,0.71997565,1.0,0.84739155,2.0,0.885491,2.0,0.78491825,2.0,0.77403224,2.0,0.6942092,1.0,0.6898028,1.0,0.7945483,2.0,0.8281541,2.0,0.7883155,2.0,0.74154705,1.0,0.80317855,2.0,0.76272285,2.0,0.82006395,2.0,0.8829123,2.0,0.72862774,1.0,0.74325484,1.0,0.7835869,2.0,0.8015863,2.0,2.0
0.89255923,2.0,0.8022531,2.0,0.9261064,2.0,0.85916036,2.0,0.8506777,2.0,0.71315384,1.0,0.6939726,1.0,0.70073706,1.0,0.74420124,1.0,0.6963646,1.0,0.9005357,2.0,0.81465936,2.0,0.9201808,2.0,0.7270798,1.0,0.7026677,1.0,0.7620857,2.0,0.6297675,1.0,0.74472785,1.0,0.81237584,2.0,0.7484097,1.0,0.6996976,1.0,0.84324586,2.0,0.6929813,1.0,0.6751991,1.0,0.80363744,2.0,0.84402657,2.0,0.8407963,2.0,0.6119633,1.0,0.74291164,1.0,0.7468258,1.0,0.7987763,2.0,0.7971413,2.0,0.8928877,2.0,0.91278017,2.0,0.8950872,2.0,0.71951365,1.0,0.84615266,2.0,0.8740555,2.0,0.78631276,2.0,0.7739608,2.0,0.69489306,1.0,0.68921196,1.0,0.79375446,2.0,0.8276418,2.0,0.7909368,2.0,0.74606484,1.0,0.808197,2.0,0.76851547,2.0,0.8200373,2.0,0.88544506,2.0,0.72870463,1.0,0.7424534,1.0,0.78390944,2.0,0.80305004,2.0,2.0
0.8949761,2.0,0.7753134,2.0,0.9289868,2.0,0.85866857,2.0,0.8526297,2.0,0.7099509,1.0,0.68572485,1.0,0.70400333,1.0,0.75170016,2.0,0.70247126,1.0,0.89913183,2.0,0.81135535,2.0,0.91818184,2.0,0.6979944,1.0,0.705324,1.0,0.7545326,2.0,0.63428646,1.0,0.7421264,1.0,0.830289,2.0,0.7469304,1.0,0.6883081,1.0,0.88639796,2.0,0.69360507,1.0,0.6755527,1.0,0.81745106,2.0,0.82600176,2.0,0.8307925,2.0,0.6584553,1.0,0.7508137,2.0,0.7362658,1.0,0.7946082,2.0,0.81260335,2.0,0.88950235,2.0,0.9117138,2.0,0.8953198,2.0,0.7223506,1.0,0.84656113,2.0,0.8715116,2.0,0.78792435,2.0,0.7763946,2.0,0.6896784,1.0,0.69073534,1.0,0.7610318,2.0,0.82702476,2.0,0.79437435,2.0,0.7003036,1.0,0.79980767,2.0,0.76521164,2.0,0.8168243,2.0,0.8914158,2.0,0.7256658,1.0,0.74386734,1.0,0.78580856,2.0,0.8107698,2.0,2.0
0.89230496,1.0,0.80538136,1.0,0.92828274,1.0,0.8585333,1.0,0.8531089,1.0,0.7140441,1.0,0.6631261,1.0,0.7020643,1.0,0.750103,1.0,0.69579613,1.0,0.8988361,1.0,0.8135711,1.0,0.9276565,1.0,0.73072594,1.0,0.7084518,1.0,0.76285684,1.0,0.63529503,1.0,0.7439036,1.0,0.8335426,1.0,0.75052136,1.0,0.6942944,1.0,0.82509667,1.0,0.6916988,1.0,0.6726028,1.0,0.798159,1.0,0.86439836,1.0,0.8550575,1.0,0.60100996,1.0,0.74326175,1.0,0.7314672,1.0,0.8020751,1.0,0.793616,1.0,0.8999109,1.0,0.9141943,1.0,0.903405,1.0,0.7187579,1.0,0.84835726,1.0,0.8781017,1.0,0.79908615,1.0,0.77059346,1.0,0.6999724,1.0,0.6882684,1.0,0.7916695,1.0,0.8292479,1.0,0.79963,1.0,0.7732883,1.0,0.8042255,1.0,0.7627365,1.0,0.8183102,1.0,0.8847714,1.0,0.72899336,1.0,0.7405501,1.0,0.7845287,1.0,0.81007123,1.0,0.0
0.8954125,2.0,0.76569366,2.0,0.9304966,2.0,0.85634696,2.0,0.8530252,2.0,0.7105031,1.0,0.69166934,1.0,0.70258003,1.0,0.7554058,2.0,0.70293534,1.0,0.8983521,2.0,0.8095006,2.0,0.9237962,2.0,0.6965067,1.0,0.7025655,1.0,0.75811964,2.0,0.6459532,1.0,0.7427469,1.0,0.8315515,2.0,0.74701786,1.0,0.68596244,1.0,0.8855158,2.0,0.69147223,1.0,0.6762934,1.0,0.8156556,2.0,0.8278543,2.0,0.83034325,2.0,0.6609436,1.0,0.7499075,1.0,0.74380845,1.0,0.79489,2.0,0.81312394,2.0,0.88832587,2.0,0.90903825,2.0,0.8984058,2.0,0.72161555,1.0,0.84426373,2.0,0.8675325,2.0,0.78540015,2.0,0.7754376,2.0,0.6901939,1.0,0.6900941,1.0,0.7644384,2.0,0.82787675,2.0,0.7931174,2.0,0.7182137,1.0,0.79743737,2.0,0.766391,2.0,0.81886995,2.0,0.8919822,2.0,0.7256756,1.0,0.74013084,1.0,0.7849991,2.0,0.79114044,2.0,2.0
0.89618105,3.0,0.7731549,2.0,0.9261894,3.0,0.8548852,3.0,0.8514422,3.0,0.7088169,2.0,0.7006532,2.0,0.7061446,2.0,0.75875825,2.0,0.70659536,2.0,0.8989932,3.0,0.7705661,2.0,0.929039,3.0,0.6992019,2.0,0.70233935,2.0,0.742995,2.0,0.633402,2.0,0.7442764,2.0,0.8213969,2.0,0.74690366,2.0,0.6592541,2.0,0.8769642,3.0,0.6959433,2.0,0.6781394,2.0,0.82071066,2.0,0.8160218,2.0,0.8217331,2.0,0.66256,2.0,0.7514814,2.0,0.7411918,2.0,0.79952633,2.0,0.8101262,2.0,0.89112693,3.0,0.90764505,3.0,0.89714503,3.0,0.7212261,2.0,0.8432793,3.0,0.8754553,3.0,0.7891606,2.0,0.77781,2.0,0.69446105,2.0,0.6891538,2.0,0.77246016,2.0,0.8268057,2.0,0.7927043,2.0,0.6885653,2.0,0.79707235,2.0,0.77533156,2.0,0.8160785,2.0,0.8808149,3.0,0.7262142,2.0,0.74399644,2.0,0.7849623,2.0,0.7767218,2.0,3.0
0.89582545,3.0,0.75246346,2.0,0.92876637,3.0,0.854184,3.0,0.85453314,3.0,0.7098863,2.0,0.6883226,2.0,0.7042874,2.0,0.7532294,2.0,0.7047147,2.0,0.90093297,3.0,0.8179158,2.0,0.9292337,3.0,0.69341123,2.0,0.7033195,2.0,0.7544917,2.0,0.63829935,2.0,0.7434462,2.0,0.8395737,3.0,0.7468745,2.0,0.6854339,2.0,0.89511895,3.0,0.6912207,2.0,0.676198,2.0,0.81580544,2.0,0.83167994,2.0,0.84094214,3.0,0.6580937,2.0,0.7523924,2.0,0.73900265,2.0,0.7972244,2.0,0.81262374,2.0,0.88816214,3.0,0.9096817,3.0,0.9039427,3.0,0.7207541,2.0,0.8454353,3.0,0.86423206,3.0,0.78925824,2.0,0.77552116,2.0,0.68987995,2.0,0.6892323,2.0,0.76788,2.0,0.8266302,2.0,0.79320234,2.0,0.71234137,2.0,0.79468817,2.0,0.7779827,2.0,0.8191662,2.0,0.88375133,3.0,0.7255091,2.0,0.74297863,2.0,0.788259,2.0,0.8023562,2.0,3.0
0.8947832,3.0,0.7723849,2.0,0.93085897,3.0,0.8582733,3.0,0.85436594,3.0,0.7103788,2.0,0.6828472,2.0,0.7001732,2.0,0.7516581,2.0,0.7022303,2.0,0.9000733,3.0,0.81714964,2.0,0.919659,3.0,0.6991902,2.0,0.70459145,2.0,0.7582133,2.0,0.6348169,2.0,0.7427945,2.0,0.8316558,2.0,0.74771386,2.0,0.69020563,2.0,0.88183296,3.0,0.69175005,2.0,0.67703056,2.0,0.81471485,2.0,0.8362689,3.0,0.83520097,3.0,0.64875937,2.0,0.75516903,2.0,0.72918135,2.0,0.7974689,2.0,0.8127755,2.0,0.8873005,3.0,0.91160876,3.0,0.8997832,3.0,0.72175515,2.0,0.8468998,3.0,0.862937,3.0,0.7858465,2.0,0.774803,2.0,0.68905276,2.0,0.69172776,2.0,0.7702699,2.0,0.82648456,2.0,0.7902318,2.0,0.70181066,2.0,0.798107,2.0,0.77456975,2.0,0.8191271,2.0,0.8873177,3.0,0.72599655,2.0,0.7423855,2.0,0.78645873,2.0,0.7931338,2.0,3.0
0.8951147,1.0,0.77899116,1.0,0.9307984,1.0,0.85774523,1.0,0.85361314,1.0,0.71142846,1.0,0.7042652,1.0,0.7001979,1.0,0.74780345,1.0,0.69831425,1.0,0.900155,1.0,0.80654883,1.0,0.9193143,1.0,0.7234742,1.0,0.70239574,1.0,0.7661563,1.0,0.6334311,1.0,0.7430439,1.0,0.8273589,1.0,0.7486782,1.0,0.69771475,1.0,0.87558013,1.0,0.69173783,1.0,0.67665255,1.0,0.81177694,1.0,0.8372828,1.0,0.8336703,1.0,0.62513137,1.0,0.74406844,1.0,0.7544831,1.0,0.7882608,1.0,0.80883145,1.0,0.88700527,1.0,0.91291505,1.0,0.8933419,1.0,0.7219303,1.0,0.84534734,1.0,0.86892885,1.0,0.7886098,1.0,0.7755939,1.0,0.6907657,1.0,0.6909529,1.0,0.7877172,1.0,0.82488406,1.0,0.7912184,1.0,0.71449625,1.0,0.8005394,1.0,0.7691678,1.0,0.81993705,1.0,0.88634205,1.0,0.7268923,1.0,0.7433898,1.0,0.78485256,1.0,0.77500874,1.0,1.0
