no1_pred,no1_score,no10_pred,no10_score,no10_aug_pred,no10_aug_score,no11_pred,no11_score,no11_aug_pred,no11_aug_score,no12_pred,no12_score,no12_aug_pred,no12_aug_score,no13_pred,no13_score,no13_aug_pred,no13_aug_score,no14_pred,no14_score,no14_aug_pred,no14_aug_score,no15_pred,no15_score,no15_aug_pred,no15_aug_score,no16_pred,no16_score,no16_aug_pred,no16_aug_score,no17_pred,no17_score,no17_aug_pred,no17_aug_score,no18_pred,no18_score,no18_aug_pred,no18_aug_score,no19_pred,no19_score,no19_aug_pred,no19_aug_score,no1_aug_pred,no1_aug_score,no2_pred,no2_score,no20_pred,no20_score,no20_aug_pred,no20_aug_score,no21_pred,no21_score,no21_aug_pred,no21_aug_score,no22_pred,no22_score,no22_aug_pred,no22_aug_score,no23_pred,no23_score,no23_aug_pred,no23_aug_score,no24_pred,no24_score,no24_aug_pred,no24_aug_score,no25_pred,no25_score,no25_aug_pred,no25_aug_score,no2_aug_pred,no2_aug_score,no3_pred,no3_score,no3_aug_pred,no3_aug_score,no4_pred,no4_score,no4_aug_pred,no4_aug_score,no5_pred,no5_score,no5_aug_pred,no5_aug_score,no6_pred,no6_score,no6_aug_pred,no6_aug_score,no7_pred,no7_score,no7_aug_pred,no7_aug_score,no8_pred,no8_score,no8_aug_pred,no8_aug_score,no9_pred,no9_score,no9_aug_pred,no9_aug_score,reliable_pred,reliable_score,reliable_aug_pred,reliable_aug_score,total_pred,total_score,total_aug_pred,total_aug_score,y
1.5919324,3.0,0.07509177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52671456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08205185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59818256,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18726459,0.0,0.0,0.0,0.0,0.0,0.2508892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21973874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065837465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84645677,2.0,0.3920528,1.0,0.0,0.0,0.22369726,0.0,0.6146475,1.0,0.0,0.0,0.009386773,0.0,0.0,0.0,0.57010734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.5468689,2.0,0.058887087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5499545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06821828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62838376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2204849,0.0,0.0,0.0,0.0,0.0,0.24738926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22964229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10372706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83610564,1.0,0.38740438,0.0,0.0,0.0,0.24164715,0.0,0.64147973,1.0,0.0,0.0,0.04615781,0.0,0.0,0.0,0.5000103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5145735,5.0,0.06671948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60515475,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055442963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63107926,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23542526,1.0,0.0,0.0,0.0,0.0,0.23762666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2485111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16231006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83207947,2.0,0.37992647,1.0,0.0,0.0,0.24611758,1.0,0.64205873,2.0,0.0,0.0,0.063593395,0.0,0.0,0.0,0.51149905,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1.5328524,3.0,0.07669576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5372253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08130332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61241573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19226958,0.0,0.0,0.0,0.0,0.0,0.24911144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22451541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07567627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8439057,2.0,0.40147543,1.0,0.0,0.0,0.2230009,0.0,0.5976958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5576653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.5660088,3.0,0.06653006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5762003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055037845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63487244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22234674,0.0,0.0,0.0,0.0,0.0,0.2536706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23630124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099515945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8313586,2.0,0.38982806,1.0,0.0,0.0,0.24260043,0.0,0.63513786,1.0,0.0,0.0,0.056271542,0.0,0.0,0.0,0.5098781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.5190055,3.0,0.058357216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5812386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063468315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6277892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22930323,0.0,0.0,0.0,0.0,0.0,0.2410687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23962802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11834389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8370289,2.0,0.39528212,1.0,0.0,0.0,0.23999102,0.0,0.6456941,1.0,0.0,0.0,0.058807608,0.0,0.0,0.0,0.50342774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.5489359,3.0,0.08214971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54535395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08124981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6168081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19942184,0.0,0.0,0.0,0.0,0.0,0.24519499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22117369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086665735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.843953,2.0,0.41025302,1.0,0.0,0.0,0.20808063,0.0,0.59482205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5673909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.4867545,1.0,0.08608162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24659982,0.0,0.0,0.0,0.0,0.0,0.23885906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25549462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14505999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8416077,1.0,0.3631191,0.0,0.0,0.0,0.24351247,0.0,0.65803105,1.0,0.0,0.0,0.07960852,0.0,0.0,0.0,0.512047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5341774,3.0,0.08000486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5397591,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07987372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60312074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19343635,0.0,0.0,0.0,0.0,0.0,0.25025997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2267684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08145679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8373072,2.0,0.3962064,1.0,0.0,0.0,0.22202587,0.0,0.5904684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55516875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1.5501364,5.0,0.062638424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52564955,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08276562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58845305,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17190976,1.0,0.0,0.0,0.0,0.0,0.2539852,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20706788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07067515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8531584,3.0,0.3878274,1.0,0.0,0.0,0.21073683,1.0,0.6246654,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57514566,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
