no1_pred,no1_score,no10_pred,no10_score,no10_aug_pred,no10_aug_score,no11_pred,no11_score,no11_aug_pred,no11_aug_score,no12_pred,no12_score,no12_aug_pred,no12_aug_score,no13_pred,no13_score,no13_aug_pred,no13_aug_score,no14_pred,no14_score,no14_aug_pred,no14_aug_score,no15_pred,no15_score,no15_aug_pred,no15_aug_score,no16_pred,no16_score,no16_aug_pred,no16_aug_score,no17_pred,no17_score,no17_aug_pred,no17_aug_score,no18_pred,no18_score,no18_aug_pred,no18_aug_score,no19_pred,no19_score,no19_aug_pred,no19_aug_score,no1_aug_pred,no1_aug_score,no2_pred,no2_score,no20_pred,no20_score,no20_aug_pred,no20_aug_score,no21_pred,no21_score,no21_aug_pred,no21_aug_score,no22_pred,no22_score,no22_aug_pred,no22_aug_score,no23_pred,no23_score,no23_aug_pred,no23_aug_score,no24_pred,no24_score,no24_aug_pred,no24_aug_score,no25_pred,no25_score,no25_aug_pred,no25_aug_score,no2_aug_pred,no2_aug_score,no3_pred,no3_score,no3_aug_pred,no3_aug_score,no4_pred,no4_score,no4_aug_pred,no4_aug_score,no5_pred,no5_score,no5_aug_pred,no5_aug_score,no6_pred,no6_score,no6_aug_pred,no6_aug_score,no7_pred,no7_score,no7_aug_pred,no7_aug_score,no8_pred,no8_score,no8_aug_pred,no8_aug_score,no9_pred,no9_score,no9_aug_pred,no9_aug_score,reliable_pred,reliable_score,reliable_aug_pred,reliable_aug_score,total_pred,total_score,total_aug_pred,total_aug_score,y
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75742126,2.0,0.0,0.0,0.720577,1.0,0.0,0.0,0.0,0.0,0.42019725,1.0,0.89504445,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09287968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9267241,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067624964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936372,0.0,0.1406608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7732352,1.0,0.0,0.0,0.75890326,1.0,0.0,0.0,0.0,0.0,0.4388964,0.0,0.8816031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1151166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8638735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11455812,0.0,0.15279704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55159765,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7649504,2.0,0.0,0.0,0.76266336,2.0,0.0,0.0,0.0,0.0,0.43360525,1.0,0.8882611,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13223074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8195213,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010210498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15272552,0.0,0.097815156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59495574,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.757699,2.0,0.0,0.0,0.7230502,1.0,0.0,0.0,0.0,0.0,0.42279255,1.0,0.89105743,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08526467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9039462,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05030717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095415756,0.0,0.17949358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53410953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7627998,2.0,0.0,0.0,0.75904167,2.0,0.0,0.0,0.0,0.0,0.43318617,1.0,0.87942743,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1230139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87248987,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019192318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11264792,0.0,0.16421568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583843,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77157897,2.0,0.0,0.0,0.750906,2.0,0.0,0.0,0.0,0.0,0.43027222,1.0,0.8925285,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11820937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8454569,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00326205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16649884,0.0,0.14591444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5732601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619883,2.0,0.0,0.0,0.7211526,1.0,0.0,0.0,0.0,0.0,0.4159095,1.0,0.89577293,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09087937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91027075,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049308054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11766148,0.0,0.1339711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53850836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767933,1.0,0.0,0.0,0.77175736,1.0,0.0,0.0,0.0,0.0,0.45269257,0.0,0.8742324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13141932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7731561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048698853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14675987,0.0,0.14591002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6143307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75887465,2.0,0.0,0.0,0.724766,1.0,0.0,0.0,0.0,0.0,0.41815805,1.0,0.8867828,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082930766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9001817,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055811316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12165082,0.0,0.13510916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5231449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7415944,2.0,0.0,0.0,0.7070558,2.0,0.0,0.0,0.0,0.0,0.42709208,1.0,0.8981408,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07731339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87068325,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06972512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051628582,0.0,0.19665134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52164143,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
